energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,name,artist
0.854,0.124,164.126,0.0865,0.0949,0.0,4,0.614,1,201040,-4.171,0.627,0,spotify:track:5E9CeQTevMVg2nVOomIgiE,Boyfriend,Big Time Rush
0.662,0.248,121.154,0.0333,0.165,0.0,4,0.383,2,298760,-5.162,0.138,1,spotify:track:225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith
0.813,0.602,127.979,0.0664,0.0662,2.77e-06,4,0.816,6,307640,-7.798,0.436,0,spotify:track:7vWFaMq63AwkFDhS2OAg5u,The Time (Dirty Bit),Black Eyed Peas
0.913,0.347,119.992,0.0466,0.0263,1.35e-05,4,0.551,0,224493,-4.063,0.544,0,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,Bon Jovi
0.837,0.106,185.992,0.0404,0.135,0.0,4,0.391,2,249680,-4.078,0.434,1,spotify:track:1jJn6iK6o2Vg7iUKHztRTk,El universo sobre mí,Amaral
0.722,0.184,92.966,0.0646,0.598,0.0,4,0.476,0,119800,-10.017,0.909,1,spotify:track:3TlIt0ReIxPsVZcOEivT5U,It's Not Unusual,Tom Jones
0.914,0.0598,113.924,0.0517,0.0855,5.22e-06,4,0.768,1,212400,-4.134,0.698,0,spotify:track:0GzQB5WXavUEU8tfTCAd8m,Cuando zarpa el amor,Camela
0.685,0.108,107.01,0.0271,0.627,3.49e-06,4,0.783,9,236333,-5.008,0.54,1,spotify:track:4waqcUQWdj0yH26STWl2Rq,Rosas,La Oreja de Van Gogh
0.981,0.438,82.331,0.059,0.0178,1.8e-06,4,0.549,11,185307,-3.558,0.873,0,spotify:track:0C9jZPUv4SuaXkuEQw6L40,I'm A Believer,Smash Mouth
0.758,0.184,159.961,0.0449,0.0752,0.0,4,0.536,4,224333,-6.149,0.636,1,spotify:track:0JDwWYxYrQ2aWmz4ktas5W,Worldwide,Big Time Rush
0.855,0.233,130.029,0.0416,0.0486,0.0,4,0.687,7,218373,-5.341,0.647,0,spotify:track:1j7GNdjuK5wfmvxCbVcWMY,Coconut Tree,Mohombi
0.491,0.159,119.528,0.0403,0.02,0.00899,4,0.749,10,292613,-9.655,0.536,1,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA
0.803,0.0978,103.997,0.0296,0.0102,1.69e-06,4,0.723,9,239920,-3.572,0.629,1,spotify:track:6uSIn5SVmUwile8TXoYMe6,Te entiendo,Pignoise
0.776,0.3,77.987,0.0459,0.0572,7.74e-06,4,0.585,5,244507,-5.898,0.427,1,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Avril Lavigne
0.581,0.0759,114.016,0.0378,0.427,0.000206,4,0.884,11,313684,-8.813,0.728,1,spotify:track:34xGLuxM0rkxhCVyMSqwJO,Stolen Dance,Milky Chance
0.846,0.346,131.884,0.0422,0.0634,0.0,4,0.683,7,217000,-3.551,0.706,1,spotify:track:3hlWUNjAlbZ6nOjAbrivBv,Princesas,Pereza
0.743,0.101,122.035,0.0379,0.269,0.0,4,0.64,10,262533,-4.08,0.361,1,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray
0.272,0.13,205.846,0.0501,0.875,0.0,4,0.582,2,188238,-5.662,0.354,1,spotify:track:78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,Rihanna
0.574,0.125,132.836,0.0468,0.406,0.0,4,0.573,0,310867,-4.826,0.339,0,spotify:track:0EA40dd5ghMqemzoqWvo3E,Sin miedo a nada (feat. Amaia Montero),Alex Ubago
0.699,0.443,92.96,0.0307,0.202,0.000131,4,0.759,0,211067,-5.745,0.907,0,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,Britney Spears
0.888,0.147,143.005,0.0922,0.0309,0.0,4,0.512,9,229520,-4.766,0.525,0,spotify:track:4wDk9P2WSvHOsRW6SDYE7L,Que Te Quería,La Quinta Estacion
0.671,0.159,82.952,0.029,0.0129,0.0,4,0.472,4,232800,-4.649,0.0681,1,spotify:track:77loZpT5Y5PRP1S451P9Yz,The Reason,Hoobastank
0.882,0.065,95.083,0.0323,0.259,0.0,4,0.628,1,184413,-5.024,0.853,0,spotify:track:2T3jgoAMbBXiMMD8pSc6QL,This Is The Life,Amy Macdonald
0.663,0.119,121.07,0.0477,0.225,0.0,4,0.6,3,245493,-5.802,0.286,1,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction
0.781,0.0749,128.0,0.072,0.0398,0.0,4,0.509,8,271427,-3.48,0.176,1,spotify:track:60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd
0.873,0.356,148.075,0.12,0.0244,0.0,4,0.746,7,222128,-3.803,0.816,1,spotify:track:0TzxcB6dK46vgXZT2P8qeR,Trap Queen,Fetty Wap
0.625,0.329,103.967,0.0536,0.00776,0.0018,4,0.792,1,173987,-5.609,0.37,1,spotify:track:1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake
0.699,0.238,75.974,0.0729,0.13,0.0,4,0.625,0,220520,-6.416,0.717,1,spotify:track:0zREtnLmVnt8KUJZZbSdla,Wavin' Flag,K'NAAN
0.822,0.315,126.035,0.0439,0.00616,1.79e-06,4,0.693,4,223800,-5.441,0.763,0,spotify:track:3zrYNl1aMdFrQkcOjKVr5u,I Cry,Flo Rida
0.834,0.105,89.957,0.0417,0.0411,0.00609,4,0.603,5,214440,-5.766,0.376,0,spotify:track:4bJygwUKrRgq1stlNXcgMg,All The Things She Said,t.A.T.u.
0.496,0.0969,155.158,0.517,0.77,0.000164,4,0.533,6,347987,-9.363,0.173,0,spotify:track:6dFn6my1sHK2bcf23GlHwM,2009,Mac Miller
0.538,0.119,141.894,0.206,0.367,0.00187,4,0.52,1,345133,-8.109,0.177,1,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,Self Care,Mac Miller
0.0316,0.108,151.964,0.0486,0.896,0.00461,4,0.61,9,170360,-15.186,0.37,1,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,Circles,Mac Miller
0.238,0.275,83.507,0.0349,0.89,0.00925,4,0.272,2,161840,-12.148,0.119,0,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,Mac Miller
0.553,0.0694,84.931,0.419,0.389,0.0,4,0.742,8,209440,-8.98,0.508,1,spotify:track:2Fii5F4XnVdWmWEVneqzLy,Blue World,Mac Miller
0.32,0.112,174.088,0.173,0.853,0.134,4,0.794,1,342040,-12.92,0.241,0,spotify:track:5rhMc6IqSdVsyF7bRieSTc,Good News,Mac Miller
0.546,0.0995,78.267,0.249,0.814,4.5e-06,4,0.516,5,271733,-9.105,0.515,1,spotify:track:4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,Mac Miller
0.492,0.107,104.974,0.12,0.736,0.00989,4,0.759,1,288640,-10.338,0.561,0,spotify:track:2dgrYdgguVZKeCsrVb9XEs,What's the Use?,Mac Miller
0.153,0.114,84.659,0.0689,0.945,0.000944,4,0.523,1,224347,-12.785,0.184,1,spotify:track:6eIEJLVaPTU3NuctqdWCzJ,Dunno - Recorded at Spotify Studios NYC,Mac Miller
0.317,0.111,148.09,0.174,0.748,0.0,4,0.599,1,215413,-11.212,0.203,1,spotify:track:0Xcy81PsJCOO6mhLZaQyQ4,Perfecto,Mac Miller
0.658,0.107,77.021,0.0532,0.623,2.02e-05,4,0.645,1,259144,-6.625,0.19,1,spotify:track:64gyqTtDDel7B2NoEkOa0A,Objects in the Mirror,Mac Miller
0.33,0.107,119.057,0.162,0.818,0.00386,4,0.656,8,250120,-8.771,0.349,1,spotify:track:16umSNZfofRpDqTvf8DIAo,Wings,Mac Miller
0.362,0.111,85.011,0.0474,0.135,0.206,4,0.779,0,286387,-10.847,0.46,1,spotify:track:3Qa944OTMZkg8DHjET8JQv,Woods,Mac Miller
0.225,0.18,57.75,0.0455,0.948,0.00155,4,0.465,4,256427,-12.637,0.207,0,spotify:track:1OubIZ0ARYCUq5kceYUQiO,Congratulations (feat. Bilal),Mac Miller
0.36,0.0703,75.014,0.052,0.136,0.00217,4,0.831,0,232212,-8.073,0.601,1,spotify:track:3WfSNAoj2D8C9noPSGZZFM,Complicated,Mac Miller
0.36,0.0703,75.014,0.052,0.136,0.00217,4,0.831,0,232212,-8.073,0.601,1,spotify:track:2GgG5EVjKccjAwCDJM0ogG,Complicated,Mac Miller
0.182,0.15,147.279,0.166,0.754,0.0706,4,0.828,1,330507,-13.066,0.231,0,spotify:track:3m9St7c9tpJwNYN2adNESk,Surf,Mac Miller
0.281,0.106,82.954,0.126,0.804,0.359,4,0.682,5,287871,-14.267,0.475,1,spotify:track:165cwz4wGlGz0uDBhxdKLY,Right,Mac Miller
0.054,0.124,96.838,0.0503,0.947,0.0,4,0.762,2,160267,-16.735,0.339,0,spotify:track:5mBGFJ0eurFKOTmWxY3ron,Once A Day,Mac Miller
0.599,0.113,152.061,0.138,0.0333,0.0143,4,0.875,9,256507,-9.077,0.112,0,spotify:track:50ZbunKRxPbTa9sVu1iukc,Everybody,Mac Miller
0.391,0.113,135.12,0.0416,0.669,0.052,4,0.505,3,254099,-11.599,0.36,1,spotify:track:7BCzMKLKQwVSLtZcDGJTJt,Floating,Mac Miller
0.793,0.205,148.082,0.072,0.139,8.06e-06,4,0.511,8,304192,-5.231,0.146,1,spotify:track:7b8aKAUn1BB2k1clevj4aB,Yeah - bonus,Mac Miller
0.534,0.345,140.021,0.047,0.235,0.0,4,0.545,8,480187,-6.874,0.24,0,spotify:track:2lpygKqzPFtItQ4ss3cgfb,Cinderella (feat. Ty Dolla $ign),Mac Miller
0.448,0.376,120.554,0.175,0.601,0.0,4,0.535,1,343213,-8.919,0.284,0,spotify:track:388jD8ko9cvFM9cd9TYDrl,ROS,Mac Miller
0.384,0.112,110.001,0.0431,0.776,0.0,4,0.776,9,220499,-10.976,0.387,0,spotify:track:1TDcWOecvPIXzMwP6jJHCT,Suspicions,Larry Lovestein & The Velvet Revival
0.69,0.129,129.904,0.0631,0.384,0.000437,4,0.398,1,468168,-6.809,0.174,0,spotify:track:2jdw2tc29bqJwToyGvKgJm,Ninety,Jaden
0.635,0.122,174.148,0.371,0.265,0.0,4,0.492,1,280720,-6.779,0.177,0,spotify:track:1cXa22Jmxjt6SI2oZ1NRM1,K,Jaden
0.278,0.13,90.03,0.0262,0.766,0.0,4,0.469,2,222031,-11.274,0.197,1,spotify:track:1SODaP03ky9GSWRHnI9VcI,Somebody Else,Jaden
0.242,0.131,130.019,0.034,0.948,3.8e-06,3,0.378,10,141303,-12.409,0.406,1,spotify:track:6q8LZSJXTbrHZkaGDzs2eo,Photograph,Jaden
0.86,0.153,90.937,0.043,0.135,0.0,4,0.569,9,270960,-4.116,0.289,1,spotify:track:6XNANAB7sFvkfho6bMCp7o,Summertime In Paris,Jaden
0.296,0.0902,132.133,0.027,0.473,0.0144,4,0.603,11,140229,-12.291,0.183,1,spotify:track:2kWjEXrGW9X4i8SE7CpPXR,Drops Of Sun,Jaden
0.843,0.189,97.5,0.0422,0.0214,0.00345,4,0.344,1,244720,-3.711,0.219,0,spotify:track:4D1eVq5AUILwjg3tAe7o6M,On My Own,Jaden
0.473,0.0843,133.926,0.0476,0.354,0.00295,4,0.45,11,400667,-8.997,0.17,0,spotify:track:4vTAKiVdz7iSVJcKPjvAk4,Blackout,Jaden
0.82,0.575,119.982,0.232,0.222,0.0,4,0.786,9,220996,-5.093,0.49,0,spotify:track:22nyEAEM29tcBRhukR089b,Icon,Jaden
0.874,0.198,123.001,0.0324,0.134,0.00011,4,0.729,2,195535,-5.585,0.917,1,spotify:track:4P04T22VRDMfG7Yk0SMMxP,Cabin Fever,Jaden
0.482,0.121,144.017,0.0304,0.617,0.00309,3,0.644,9,142650,-8.537,0.0674,1,spotify:track:1Q4zvy7sa4UpxRsTJzijaq,Muted Sunrise,Jaden
0.586,0.18,151.31,0.104,0.272,9.06e-05,3,0.397,0,375320,-7.242,0.33,1,spotify:track:2HHkyxciS6qmliClo1OK1e,Pain,Jaden
0.541,0.112,130.024,0.042,0.721,4.64e-05,4,0.69,4,222717,-9.259,0.787,1,spotify:track:24MWSatP5sTylISvJONhnB,Falling For You with Justin Bieber,Jaden
0.794,0.119,160.12,0.114,0.113,0.0,4,0.47,2,247760,-3.642,0.133,1,spotify:track:7kWOOLjhvTsfNFHdu9iWWl,NOIZE,Jaden
0.483,0.14,173.994,0.345,0.329,0.0,4,0.402,1,231027,-9.139,0.315,0,spotify:track:3YFdwzFuwDC6D0SttvR7WY,N,Jaden
0.605,0.172,75.128,0.144,0.105,0.0,4,0.39,9,274987,-6.897,0.16,0,spotify:track:3VaitfKiWcEEQaiwt6kIac,Riot,Jaden
0.51,0.162,119.986,0.0344,0.308,0.0127,4,0.635,0,296048,-6.348,0.334,1,spotify:track:3OUyyDN7EZrL7i0Sbi5SVd,BYE,Jaden
0.692,0.179,89.992,0.0519,0.0127,0.331,4,0.364,4,569874,-6.498,0.144,0,spotify:track:3Qig3auHwFlgO00p5QM6oJ,Lost Boy,Jaden
0.471,0.25,81.995,0.0385,0.783,9.25e-05,4,0.508,0,131715,-10.718,0.117,0,spotify:track:4NU4ZK3ncM05KPUc8JSuQ5,Circa 2015,Jaden
0.813,0.106,177.962,0.129,0.00142,0.000172,4,0.449,8,327787,-5.478,0.452,1,spotify:track:3rCNmRonlHN1TXQLcG3dSk,Hell Of A Life,Kanye West
0.834,0.317,87.312,0.323,0.614,0.0,4,0.637,3,193733,-4.686,0.715,0,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,Jesus Walks,Kanye West
0.545,0.329,83.378,0.0288,0.0969,0.0,4,0.573,7,271387,-4.247,0.297,0,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,Kanye West
0.236,0.272,162.351,0.0318,0.898,1.62e-05,4,0.319,5,156091,-9.644,0.254,1,spotify:track:2Rd4eJ4KwXQQn2sMSToyUM,Moon,Kanye West
0.419,0.187,109.813,0.522,0.376,0.0,4,0.669,1,215320,-6.724,0.0397,0,spotify:track:3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,Kanye West
0.422,0.152,82.986,0.119,0.0409,0.0,4,0.764,0,145301,-7.265,0.268,0,spotify:track:2ZUJsR8HEktit58X6FuPQM,Heaven and Hell,Kanye West
0.561,0.109,80.009,0.146,0.0466,0.0,4,0.587,0,243187,-6.569,0.351,1,spotify:track:0RbW8kWozrVSIGb4V13o0o,Hurricane,Kanye West
0.431,0.274,177.3,0.256,0.795,0.0,4,0.459,9,195170,-8.375,0.128,0,spotify:track:3gWzTnziivUYzqXtnvgN8q,Jonah,Kanye West
0.64,0.137,137.728,0.37,0.0438,0.0,4,0.546,8,339250,-5.582,0.63,1,spotify:track:2gbMPBrBVj3CuNTLp2dHYs,Off The Grid,Kanye West
0.655,0.167,166.382,0.338,0.245,0.000172,4,0.467,0,221386,-6.548,0.0627,1,spotify:track:4IlOyxGATYUp7YVy5zrSW8,Keep My Spirit Alive,Kanye West
0.803,0.176,142.113,0.0717,0.0796,1.71e-05,4,0.531,1,299613,-3.284,0.221,1,spotify:track:22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West
0.568,0.513,84.733,0.109,0.219,0.00219,4,0.374,1,547733,-3.825,0.111,0,spotify:track:3DK6m7It6Pw857FcQftMds,Runaway,Kanye West
0.746,0.427,117.072,0.184,0.115,0.0087,4,0.608,5,256587,-5.249,0.277,0,spotify:track:2Im64pIz6m0EJKdUe6eZ8r,Lost In The World,Kanye West
0.465,0.384,126.937,0.0318,0.689,1.26e-06,4,0.44,3,310394,-6.592,0.241,1,spotify:track:6DZz58CbF0AKw5PCKqNKcM,Come to Life,Kanye West
0.572,0.0871,109.985,0.0515,0.453,0.0,4,0.7,4,297000,-6.459,0.686,1,spotify:track:7f1w2rZoIf7g56McEUTh5W,Jail pt 2,Kanye West
0.587,0.167,87.998,0.0423,0.274,0.0,4,0.599,5,280787,-5.919,0.373,1,spotify:track:7yNK27ZTpHew0c55VvIJgm,Dark Fantasy,Kanye West
0.713,0.431,91.964,0.0326,0.0207,0.000175,4,0.598,6,357653,-3.625,0.118,0,spotify:track:23SZWX2IaDnxmhFsSLvkG2,Gorgeous,Kanye West
0.487,0.206,125.528,0.034,0.0287,0.0166,4,0.644,6,189907,-9.654,0.467,1,spotify:track:6j8gTlbhj9KJSeypNcNAS9,Street Lights,Kanye West
0.76,0.158,80.082,0.0721,0.0175,0.0,4,0.435,8,351947,-4.935,0.206,0,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,Kanye West
0.858,0.349,140.022,0.311,0.127,0.0,4,0.789,1,219333,-5.542,0.775,1,spotify:track:4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,JAY-Z
0.692,0.668,124.887,0.202,0.00244,0.0129,5,0.628,2,378893,-5.64,0.0963,1,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,Monster,Kanye West
0.623,0.151,80.23,0.265,0.463,1.7e-06,4,0.631,8,227893,-6.969,0.765,1,spotify:track:2T8bL4YC49Ska1yl74qcS0,Everything I Am,Kanye West
0.665,0.113,148.913,0.0465,0.145,0.0,4,0.367,1,229147,-2.821,0.31,1,spotify:track:3sNVsP50132BTNlImLx70i,Bound 2,Kanye West
0.809,0.168,130.127,0.279,0.0011,0.0,4,0.766,1,188013,-6.123,0.325,1,spotify:track:722tgOgdIbNe3BEyLnejw4,Black Skinhead,Kanye West
0.31,0.0931,121.927,0.291,0.123,0.0,4,0.925,11,145507,-6.531,0.291,0,spotify:track:3U21A07gAloCc4P7J8rxcn,All Mine,Kanye West
0.466,0.125,191.385,0.0831,0.141,0.000445,4,0.542,0,243440,-8.665,0.124,1,spotify:track:4jQqM4NI79HEcWHUJb8Hvf,I Wonder,Kanye West
0.551,0.197,82.393,0.47,0.167,0.0,4,0.716,1,234288,-6.987,0.305,1,spotify:track:6Ab81Bs9fcOwaTYuBsUUpI,Eazy,The Game
0.563,0.515,113.121,0.052,0.126,0.0,4,0.717,7,135920,-4.406,0.396,1,spotify:track:6QO46cJfmFvvCKUgauKOKS,Father Stretch My Hands Pt. 1,Kanye West
0.534,0.351,110.057,0.0389,0.129,0.0,4,0.386,5,197898,-6.086,0.343,0,spotify:track:68RhNM8ehkarnEKnCkqlsp,24,Kanye West
0.801,0.322,147.356,0.375,0.102,0.0,4,0.474,8,256000,-5.978,0.497,0,spotify:track:4huBDGP4I3S0pYI0EaRN1c,City of Gods,Fivio Foreign
0.631,0.149,84.164,0.116,0.0791,0.000105,4,0.48,7,195093,-5.488,0.515,1,spotify:track:6MXXY2eiWkpDCezVCc0cMH,Good Morning,Kanye West
0.466,0.125,191.385,0.0831,0.141,0.000445,4,0.542,0,243440,-8.665,0.124,1,spotify:track:7rbECVPkY5UODxoOUVKZnA,I Wonder,Kanye West
0.808,0.439,82.962,0.346,0.00305,0.0,4,0.439,1,207000,-6.881,0.487,1,spotify:track:4ZPdLEztrlZqbJkgHNw54L,Good Life,Kanye West
0.62,0.82,80.029,0.039,0.0122,0.0,4,0.596,5,271600,-6.133,0.102,0,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,Can't Tell Me Nothing,Kanye West
0.401,0.103,172.633,0.0306,0.542,0.225,4,0.603,0,377600,-10.155,0.347,0,spotify:track:5e5MKPtJuFb8NaeSEyV5gD,Say You Will,Kanye West
0.734,0.139,91.03,0.484,0.149,0.0,4,0.657,8,223507,-4.832,0.434,0,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,Kanye West
0.524,0.392,93.691,0.21,0.139,0.0,4,0.744,1,278893,-7.452,0.606,1,spotify:track:5DBmXF7QO43Cuy9yqva116,Family Business,Kanye West
0.754,0.247,83.155,0.181,0.0142,0.0,4,0.595,11,239880,-5.827,0.647,0,spotify:track:0IW0qaeyxL5Et4UG2MrJKB,We Don't Care,Kanye West
0.753,0.573,178.068,0.19,0.503,0.0,3,0.507,5,324227,-5.31,0.657,0,spotify:track:1ko2NuvWlQdxtNRc8QQzmT,Spaceship,Kanye West
0.816,0.169,80.293,0.403,0.423,0.0,4,0.459,11,324440,-4.872,0.643,0,spotify:track:34j4OxJxKznBs88cjSL2j9,Never Let Me Down,Kanye West
0.733,0.284,145.115,0.171,0.314,0.0,4,0.559,2,316053,-5.659,0.611,0,spotify:track:3A4cpTBPaIQdtPFb5JxtaX,Slow Jamz,Twista
0.739,0.158,83.089,0.247,0.00865,5.21e-06,4,0.571,7,221227,-6.11,0.66,1,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,Through The Wire,Kanye West
0.647,0.248,87.999,0.136,0.0515,0.0,4,0.79,10,211000,-5.983,0.654,0,spotify:track:4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West
0.554,0.0619,146.133,0.0545,0.216,0.118,4,0.588,8,238333,-8.406,0.496,1,spotify:track:0m3Ze0cy8qBHSsV2exAfCw,Amazing,Kanye West
0.524,0.112,119.603,0.0323,0.0542,0.5,4,0.76,1,270307,-7.67,0.112,0,spotify:track:1kxeWHF9PrCVZHvVskv8lg,Love Lockdown,Kanye West
0.611,0.0765,114.991,0.106,0.114,9.83e-05,4,0.587,6,277907,-7.408,0.464,1,spotify:track:0w2piYWj1F2bzUftzGJgK9,Paranoid,Kanye West
0.432,0.103,124.597,0.0339,0.0626,0.0,4,0.676,7,258120,-8.035,0.156,0,spotify:track:5zuoz1NBnpoHK6g5sbEH8F,See You In My Nightmares,Kanye West
0.516,0.265,133.999,0.044,0.171,3.21e-06,4,0.761,0,164333,-10.229,0.562,1,spotify:track:2RRFTLIglxHgAYQzsSLI4Y,Coldest Winter,Kanye West
0.432,0.308,164.235,0.545,0.495,0.0,4,0.556,3,205547,-8.551,0.352,1,spotify:track:1nGoy0cEj0extAwXYNYTWd,Wouldn't Leave,Kanye West
0.751,0.182,104.999,0.16,0.472,4.71e-06,4,0.709,6,140527,-3.801,0.37,1,spotify:track:7oHkit3F3vimtsBbnZkU0G,Fire,KIDS SEE GHOSTS
0.542,0.609,171.945,0.39,0.278,1.87e-05,4,0.765,1,153351,-6.755,0.734,1,spotify:track:6JyEh4kl9DLwmSAoNDRn5b,4th Dimension,KIDS SEE GHOSTS
0.597,0.195,100.051,0.037,0.339,0.0404,4,0.585,0,324674,-7.499,0.227,1,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,Reborn,KIDS SEE GHOSTS
0.682,0.131,94.985,0.0458,0.113,9.65e-05,4,0.841,2,245098,-7.007,0.338,1,spotify:track:2I3dW2dCBZAJGj5X21E53k,Kids See Ghosts,KIDS SEE GHOSTS
0.469,0.099,110.573,0.104,0.126,7.32e-05,4,0.58,0,165053,-5.946,0.369,0,spotify:track:3aUFrxO1B8EW63QchEl3wX,Feel The Love,KIDS SEE GHOSTS
0.403,0.54,105.169,0.414,0.62,0.0,4,0.592,0,320680,-8.768,0.391,0,spotify:track:1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,Kanye West
0.573,0.538,113.088,0.0549,0.118,0.0,4,0.724,7,135920,-4.113,0.438,1,spotify:track:4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West
0.752,0.787,145.076,0.333,0.552,0.0,4,0.674,11,130293,-4.073,0.236,1,spotify:track:1Wsbr1d2BouNGk2q92mIj7,Pt. 2,Kanye West
0.735,0.0975,173.935,0.117,0.0711,0.0,4,0.465,6,196040,-3.715,0.409,1,spotify:track:19a3JfW8BQwqHWUMbcqSx8,Famous,Kanye West
0.586,0.339,96.091,0.0382,0.0528,7.33e-06,4,0.557,10,181573,-4.57,0.0681,1,spotify:track:3nAq2hCr1oWsIU54tS98pL,Waves,Kanye West
0.415,0.195,125.357,0.131,0.329,0.0,4,0.527,5,236120,-7.184,0.12,1,spotify:track:30Zcjs7pgEkmJA1lEbGSWT,FML,Kanye West
0.392,0.134,155.856,0.0925,0.219,0.00173,4,0.395,1,301587,-8.034,0.103,1,spotify:track:432hUIl3ISDeytYW5XBQ5h,Wolves,Kanye West
0.921,0.221,93.058,0.303,0.246,0.0,4,0.508,5,374413,-1.644,0.681,1,spotify:track:0zLClc0emc6qUeV1p5nc99,No More Parties In LA,Kanye West
0.772,0.178,167.018,0.375,0.282,0.0,4,0.461,2,372113,-3.98,0.414,0,spotify:track:1o0kWPueYo94LIjPYOE5Nf,Saint Pablo,Kanye West
0.645,0.142,91.012,0.0707,0.388,7.43e-05,4,0.561,10,272853,-6.808,0.36,0,spotify:track:3SIgBSv9D8Nm3CvP0o0Q9Z,New Day,JAY-Z
0.861,0.511,84.042,0.25,0.0182,6.09e-06,4,0.712,5,148571,-5.487,0.388,0,spotify:track:06JvOZ39sK8D8SqiqfaxDU,True Love,Kanye West
0.913,0.423,80.302,0.255,0.655,0.0,4,0.594,6,173633,-2.372,0.897,0,spotify:track:3Wx98ijEDnsxyMYePCuFNI,Dreamin Of The Past (feat. Kanye West),Pusha T
0.783,0.0718,156.141,0.191,0.0526,0.0,4,0.687,0,233923,-4.573,0.359,1,spotify:track:1ZM8toCOlnfBKJdvR8GqUq,Rock N Roll (feat. Kanye West & Kid Cudi),Pusha T
0.504,0.121,110.011,0.0321,0.401,1.44e-06,4,0.729,8,197001,-6.784,0.305,0,spotify:track:4kUZvXB3LC3an3HX6h0s17,Cudi Montage,KIDS SEE GHOSTS
0.618,0.32,90.076,0.197,0.647,0.000859,3,0.482,9,164620,-5.673,0.146,0,spotify:track:39JRmdKFka1Oe09FoOCPI4,Selah,Kanye West
0.886,0.461,72.577,0.155,0.0671,0.0,4,0.41,9,136351,-4.413,0.393,0,spotify:track:2SasoXZyv82yYgHiVOvxQn,On God,Kanye West
0.532,0.165,111.885,0.0715,0.0367,0.000794,4,0.51,4,231507,-7.405,0.305,0,spotify:track:0HMCdlOPJkAGlB0MlSWIcO,I Am A God,Kanye West
0.322,0.115,106.976,0.0333,0.0194,7.72e-06,4,0.497,8,326947,-10.358,0.04,1,spotify:track:5nIu0VwPOsjkF61zfevLKh,Hold My Liquor,Kanye West
0.814,0.59,148.048,0.28,0.0535,0.0,4,0.682,1,223533,-2.364,0.512,1,spotify:track:2u5jKAjyvyEDmsWTtfQzNf,USE THIS GOSPEL (feat. Kanye West & Eminem) - REMIX,DJ Khaled
0.714,0.97,79.136,0.257,0.138,0.0,4,0.502,2,391656,-6.668,0.305,1,spotify:track:2yBb1CRq98SSWRuDSn36SZ,Life Of The Party (with André 3000),Kanye West
0.545,0.329,83.378,0.0288,0.0969,0.0,4,0.573,7,271387,-4.247,0.297,0,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,Kanye West
0.419,0.311,73.44,0.108,0.727,0.0,1,0.321,11,217270,-8.383,0.297,0,spotify:track:4z3eCIpMNMqy02VbRaWTRz,love; not wrong (brave),EDEN
0.263,0.106,109.889,0.0373,0.824,1.91e-06,1,0.448,11,241371,-11.98,0.451,1,spotify:track:0KyzXQhY2yzcb1FYCHkZc2,Blessed,Daniel Caesar
0.238,0.275,83.507,0.0349,0.89,0.00925,4,0.272,2,161840,-12.148,0.119,0,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,Come Back to Earth,Mac Miller
0.21,0.369,80.099,0.0321,0.768,0.0,4,0.581,8,249668,-10.426,0.452,1,spotify:track:5GUYJTQap5F3RDQiCOJhrS,Self Control,Frank Ocean
0.609,0.0959,117.024,0.0544,0.217,0.00482,4,0.756,3,155720,-7.927,0.537,1,spotify:track:5EYi2rH4LYs6M21ZLOyQTx,Loving Is Easy (feat. Benny Sings),Rex Orange County
